Latitude,Longitude
31.99241,-80.849252
31.99241,-80.849252
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.998506891433,-80.848463664711
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.989326417539,-80.849440839689
31.99033987686,-80.847743392768
31.998703103815,-80.845697894519
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998337854815,-80.846038362772
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998703103815,-80.845697894519
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.998506891433,-80.848463664711
31.997016496955,-80.846716016925
31.997137019087,-80.846456494227
31.997137019087,-80.846456494227
31.997137019087,-80.846456494227
31.997137019087,-80.846456494227
31.997016496955,-80.846716016925
31.997137019087,-80.846456494227
31.997137019087,-80.846456494227
31.997016496955,-80.846716016925
31.997016496955,-80.846716016925
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.995508984107,-80.847067286212
31.995831002479,-80.847419510059
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.989326417539,-80.849440839689
31.989326417539,-80.849440839689
31.989326417539,-80.849440839689
31.989326417539,-80.849440839689
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.995831002479,-80.847419510059
31.995508984107,-80.847067286212
31.996030886322,-80.847343465348
31.996030886322,-80.847343465348
31.996030886322,-80.847343465348
31.995870407275,-80.85024896042
31.995870407275,-80.85024896042
31.995870407275,-80.85024896042
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.995508984107,-80.847067286212
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.9971646793,-80.849313997029
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.9971646793,-80.849313997029
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.998506891433,-80.848463664711
31.9971646793,-80.849313997029
31.995870407275,-80.85024896042
31.9971646793,-80.849313997029
31.995870407275,-80.85024896042
31.995870407275,-80.85024896042
31.995870407275,-80.85024896042
31.9971646793,-80.849313997029
31.9971646793,-80.849313997029
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.995870407275,-80.85024896042
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.999392324026,-80.84721082368
31.995870407275,-80.85024896042
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999392324026,-80.84721082368
31.995870407275,-80.85024896042
31.994302430481,-80.850332172405
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
31.999379001897,-80.84795506608
