time,result
2025-04-08 19:22:25.457411+00:00,-2.069
2025-04-08 19:17:17.119039+00:00,-2.105
2025-04-08 19:12:08.486515+00:00,-2.128
2025-04-08 19:06:59.857200+00:00,-2.169
2025-04-08 19:01:51.513346+00:00,-2.216
2025-04-08 18:56:43.071733+00:00,-2.27
2025-04-08 18:51:34.396148+00:00,-2.327
2025-04-08 18:46:25.821490+00:00,-2.358
2025-04-08 18:41:17.149490+00:00,-2.391
2025-04-08 18:36:08.533225+00:00,-2.427
2025-04-08 18:30:59.889884+00:00,-2.474
2025-04-08 18:25:51.618427+00:00,-2.526
2025-04-08 18:20:36.901294+00:00,-2.575
2025-04-08 18:15:27.831213+00:00,-2.61
2025-04-08 18:10:19.197290+00:00,-2.655
2025-04-08 18:05:10.627448+00:00,-2.697
2025-04-08 18:00:02.143346+00:00,-2.742
2025-04-08 17:54:53.597935+00:00,-2.793
2025-04-08 17:49:45.017400+00:00,-2.85
2025-04-08 17:44:36.644707+00:00,-2.882
2025-04-08 17:39:28.145853+00:00,-2.913
2025-04-08 17:34:19.537541+00:00,-2.958
2025-04-08 17:29:10.963193+00:00,-3.009
2025-04-08 17:24:02.427307+00:00,-3.054
2025-04-08 17:18:53.789584+00:00,-3.084
2025-04-08 17:13:45.198177+00:00,-3.1
2025-04-08 17:08:36.563164+00:00,-3.117
2025-04-08 17:03:27.978472+00:00,-3.124
2025-04-08 16:58:19.408155+00:00,-3.129
2025-04-08 16:53:11.017498+00:00,-3.139
2025-04-08 16:42:54.079813+00:00,-3.129
2025-04-08 16:37:45.378749+00:00,-3.13
2025-04-08 16:32:36.832145+00:00,-3.124
2025-04-08 16:22:19.694113+00:00,-3.122
2025-04-08 16:17:11.018293+00:00,-3.12
2025-04-08 16:12:02.357250+00:00,-3.118
2025-04-08 16:06:53.875836+00:00,-3.111
2025-04-08 16:01:45.265219+00:00,-3.107
2025-04-08 15:56:36.826663+00:00,-3.108
2025-04-08 15:51:29.076692+00:00,-3.104
2025-04-08 15:46:12.215604+00:00,-3.094
2025-04-08 15:41:03.652408+00:00,-3.088
2025-04-08 15:35:55.015848+00:00,-3.076
2025-04-08 15:30:46.283809+00:00,-3.071
2025-04-08 15:25:37.522864+00:00,-3.071
2025-04-08 15:20:28.799362+00:00,-3.06
2025-04-08 15:15:19.919672+00:00,-3.046
2025-04-08 15:10:11.240735+00:00,-3.038
2025-04-08 15:05:02.617608+00:00,-3.022
2025-04-08 14:59:53.753041+00:00,-3.015
2025-04-08 14:54:44.829927+00:00,-2.995
2025-04-08 14:49:35.776023+00:00,-2.982
2025-04-08 14:44:26.581892+00:00,-2.957
2025-04-08 14:39:17.639078+00:00,-2.942
2025-04-08 14:34:09.154505+00:00,-2.922
2025-04-08 14:29:00.494399+00:00,-2.903
2025-04-08 14:23:51.953464+00:00,-2.882
2025-04-08 14:18:43.232369+00:00,-2.859
2025-04-08 14:13:34.542333+00:00,-2.836
2025-04-08 14:08:25.937656+00:00,-2.812
2025-04-08 14:03:17.355648+00:00,-2.787
2025-04-08 13:58:08.677518+00:00,-2.763
2025-04-08 13:53:00.094614+00:00,-2.737
2025-04-08 13:47:51.507046+00:00,-2.709
2025-04-08 13:42:42.922581+00:00,-2.68
2025-04-08 13:37:34.588714+00:00,-2.655
2025-04-08 13:32:26.139452+00:00,-2.625
2025-04-08 13:27:17.721419+00:00,-2.592
2025-04-08 13:22:09.381324+00:00,-2.57
2025-04-08 13:17:01.019583+00:00,-2.544
2025-04-08 13:11:52.044133+00:00,-2.507
2025-04-08 13:06:43.095457+00:00,-2.474
2025-04-08 13:01:34.441867+00:00,-2.444
2025-04-08 12:56:25.633000+00:00,-2.408
2025-04-08 12:51:16.492386+00:00,-2.361
2025-04-08 12:46:07.744658+00:00,-2.315
2025-04-08 12:40:59.117842+00:00,-2.283
2025-04-08 12:35:49.958247+00:00,-2.272
2025-04-08 12:30:41.151594+00:00,-2.234
2025-04-08 12:25:32.584418+00:00,-2.198
2025-04-08 12:20:24.137127+00:00,-2.163
2025-04-08 12:15:15.456350+00:00,-2.117
2025-04-08 12:10:06.945285+00:00,-2.075
2025-04-08 12:04:58.318150+00:00,-2.035
2025-04-08 11:59:49.625973+00:00,-2.012
2025-04-08 11:54:40.953021+00:00,-1.978
2025-04-08 11:49:32.373362+00:00,-1.937
2025-04-08 11:44:23.821472+00:00,-1.905
2025-04-08 11:39:15.086840+00:00,-1.881
2025-04-08 11:34:06.452038+00:00,-1.854
2025-04-08 11:28:59.064066+00:00,-1.825
2025-04-08 11:23:50.403867+00:00,-1.803
2025-04-08 11:18:41.784304+00:00,-1.776
2025-04-08 11:13:33.115753+00:00,-1.752
2025-04-08 11:08:24.499471+00:00,-1.719
2025-04-08 11:03:15.998248+00:00,-1.681
2025-04-08 10:58:07.389255+00:00,-1.654
2025-04-08 10:52:58.843788+00:00,-1.641
2025-04-08 10:47:50.258763+00:00,-1.637
2025-04-08 10:42:41.762192+00:00,-1.62
2025-04-08 10:37:33.078908+00:00,-1.602
2025-04-08 10:32:24.552644+00:00,-1.575
2025-04-08 10:27:15.844456+00:00,-1.559
2025-04-08 10:22:07.112398+00:00,-1.525
2025-04-08 10:16:58.514807+00:00,-1.508
2025-04-08 10:11:49.766314+00:00,-1.502
2025-04-08 10:06:41.208538+00:00,-1.493
2025-04-08 10:01:26.221794+00:00,-1.497
2025-04-08 09:56:16.928525+00:00,-1.492
2025-04-08 09:51:08.329320+00:00,-1.475
2025-04-08 09:45:59.709703+00:00,-1.465
2025-04-08 09:40:51.269212+00:00,-1.459
2025-04-08 09:35:42.558100+00:00,-1.472
2025-04-08 09:30:33.889769+00:00,-1.482
2025-04-08 09:25:25.315612+00:00,-1.499
2025-04-08 09:20:16.712409+00:00,-1.497
2025-04-08 09:15:08.104678+00:00,-1.499
2025-04-08 09:09:59.601823+00:00,-1.505
2025-04-08 09:04:50.906957+00:00,-1.502
2025-04-08 08:59:42.312482+00:00,-1.524
2025-04-08 08:54:33.730235+00:00,-1.543
2025-04-08 08:49:25.100468+00:00,-1.549
2025-04-08 08:44:16.521431+00:00,-1.574
2025-04-08 08:39:07.950469+00:00,-1.604
2025-04-08 08:33:59.404915+00:00,-1.617
2025-04-08 08:28:50.838440+00:00,-1.624
2025-04-08 08:23:43.287516+00:00,-1.64
2025-04-08 08:18:34.662995+00:00,-1.68
2025-04-08 08:13:26.021552+00:00,-1.702
2025-04-08 08:08:17.303474+00:00,-1.727
2025-04-08 08:03:08.752125+00:00,-1.756
2025-04-08 07:58:00.104059+00:00,-1.784
2025-04-08 07:52:51.483376+00:00,-1.812
2025-04-08 07:47:43.020075+00:00,-1.834
2025-04-08 07:42:34.489739+00:00,-1.876
2025-04-08 07:37:25.839987+00:00,-1.929
2025-04-08 07:32:17.316376+00:00,-1.976
2025-04-08 07:27:08.675258+00:00,-2.005
2025-04-08 07:22:00.113090+00:00,-2.04
2025-04-08 07:16:51.478815+00:00,-2.1
2025-04-08 07:11:42.811126+00:00,-2.149
2025-04-08 07:06:35.304098+00:00,-2.216
2025-04-08 07:01:26.807551+00:00,-2.27
2025-04-08 06:56:18.206043+00:00,-2.329
2025-04-08 06:51:09.744216+00:00,-2.381
2025-04-08 06:46:01.063309+00:00,-2.426
2025-04-08 06:40:53.319855+00:00,-2.481
2025-04-08 06:35:44.682026+00:00,-2.549
2025-04-08 06:30:35.957217+00:00,-2.609
2025-04-08 06:25:27.549176+00:00,-2.668
2025-04-08 06:20:18.995998+00:00,-2.734
2025-04-08 06:15:10.318915+00:00,-2.791
2025-04-08 06:10:01.605080+00:00,-2.843
2025-04-08 06:04:53.098401+00:00,-2.912
2025-04-08 05:59:44.398013+00:00,-2.977
2025-04-08 05:54:35.683886+00:00,-3.03
2025-04-08 05:49:26.983847+00:00,-3.07
2025-04-08 05:44:18.513335+00:00,-3.098
2025-04-08 05:39:09.992179+00:00,-3.115
2025-04-08 05:34:01.411584+00:00,-3.115
2025-04-08 05:28:52.762980+00:00,-3.115
2025-04-08 05:23:44.087842+00:00,-3.114
2025-04-08 05:18:35.419710+00:00,-3.112
2025-04-08 05:13:26.831522+00:00,-3.111
2025-04-08 05:08:18.224521+00:00,-3.109
2025-04-08 05:03:09.622120+00:00,-3.108
2025-04-08 04:58:01.830007+00:00,-3.108
2025-04-08 04:52:54.252337+00:00,-3.107
2025-04-08 04:47:45.692021+00:00,-3.104
2025-04-08 04:42:37.125157+00:00,-3.104
2025-04-08 04:37:28.657489+00:00,-3.104
2025-04-08 04:32:20.126432+00:00,-3.101
2025-04-08 04:27:11.470452+00:00,-3.099
2025-04-08 04:22:03.084995+00:00,-3.099
2025-04-08 04:16:54.504702+00:00,-3.095
2025-04-08 04:11:45.827097+00:00,-3.093
2025-04-08 04:06:37.429165+00:00,-3.089
2025-04-08 04:01:28.874535+00:00,-3.086
2025-04-08 03:56:20.241908+00:00,-3.082
2025-04-08 03:51:11.713011+00:00,-3.078
2025-04-08 03:46:03.057847+00:00,-3.075
2025-04-08 03:40:54.397006+00:00,-3.07
2025-04-08 03:35:46.859159+00:00,-3.066
2025-04-08 03:30:38.025650+00:00,-3.062
2025-04-08 03:25:29.454683+00:00,-3.057
2025-04-08 03:20:20.759645+00:00,-3.049
2025-04-08 03:15:12.164788+00:00,-3.044
2025-04-08 03:10:04.547845+00:00,-3.039
2025-04-08 03:04:56.043621+00:00,-3.032
2025-04-08 02:59:47.359638+00:00,-3.026
2025-04-08 02:54:38.822548+00:00,-3.017
2025-04-08 02:49:30.300822+00:00,-3.008
2025-04-08 02:44:22.695225+00:00,-2.998
2025-04-08 02:39:14.070031+00:00,-2.989
2025-04-08 02:34:05.484601+00:00,-2.975
2025-04-08 02:28:56.934730+00:00,-2.962
2025-04-08 02:23:48.444600+00:00,-2.947
2025-04-08 02:18:39.721456+00:00,-2.93
2025-04-08 02:13:31.158748+00:00,-0.724
2025-04-08 02:08:22.487240+00:00,-2.892
2025-04-08 02:03:13.885801+00:00,-0.723
2025-04-08 01:58:05.316440+00:00,-0.723
2025-04-08 01:52:56.692002+00:00,-2.828
2025-04-08 01:47:48.306597+00:00,-2.8
2025-04-08 01:42:33.311906+00:00,-2.772
2025-04-08 01:37:24.133403+00:00,-2.743
2025-04-08 01:32:16.660242+00:00,-2.711
2025-04-08 01:27:08.130485+00:00,-2.685
2025-04-08 01:21:59.400036+00:00,-2.651
2025-04-08 01:16:50.916967+00:00,-2.622
2025-04-08 01:11:42.274649+00:00,-2.587
2025-04-08 01:06:33.772629+00:00,-2.556
2025-04-08 01:01:25.266747+00:00,-2.517
2025-04-08 00:56:16.813199+00:00,-2.474
2025-04-08 00:51:08.429719+00:00,-2.42
2025-04-08 00:45:59.925139+00:00,-2.392
2025-04-08 00:40:51.667626+00:00,-2.368
2025-04-08 00:35:43.077421+00:00,-2.309
2025-04-08 00:25:25.840529+00:00,-2.232
2025-04-08 00:20:17.139782+00:00,-2.194
2025-04-08 00:15:08.711015+00:00,-2.165
2025-04-08 00:10:00.088969+00:00,-2.129
2025-04-08 00:04:51.528559+00:00,-2.086
2025-04-07 23:59:42.902572+00:00,-2.039
2025-04-07 23:54:34.413847+00:00,-2.002
2025-04-07 23:49:25.815295+00:00,-1.975
2025-04-07 23:44:18.304784+00:00,-1.942
2025-04-07 23:34:02.206200+00:00,-1.889
2025-04-07 23:28:53.581746+00:00,-1.857
2025-04-07 23:23:44.918374+00:00,-1.823
2025-04-07 23:18:36.263305+00:00,-1.8
2025-04-07 23:13:27.891064+00:00,-1.77
2025-04-07 23:08:19.174235+00:00,-1.739
2025-04-07 23:03:10.489300+00:00,-1.711
2025-04-07 22:58:01.797019+00:00,-1.686
2025-04-07 22:52:53.230065+00:00,-1.676
2025-04-07 22:47:44.550887+00:00,-1.652
2025-04-07 22:42:35.782030+00:00,-1.623
2025-04-07 22:37:27.253565+00:00,-1.603
2025-04-07 22:32:18.558285+00:00,-1.598
2025-04-07 22:27:09.957101+00:00,-1.6
2025-04-07 22:22:02.446588+00:00,-1.573
2025-04-07 22:16:53.744013+00:00,-1.553
2025-04-07 22:11:45.119187+00:00,-1.541
2025-04-07 22:06:36.536017+00:00,-1.54
2025-04-07 22:01:27.884580+00:00,-1.546
2025-04-07 21:56:19.287229+00:00,-1.539
2025-04-07 21:51:11.708294+00:00,-1.52
2025-04-07 21:46:03.124187+00:00,-1.517
2025-04-07 21:40:54.459355+00:00,-1.511
2025-04-07 21:35:45.895609+00:00,-1.51
2025-04-07 21:30:37.337544+00:00,-1.545
2025-04-07 21:25:28.698558+00:00,-1.556
2025-04-07 21:20:20.180066+00:00,-1.55
2025-04-07 21:15:11.507416+00:00,-1.538
2025-04-07 21:10:02.838189+00:00,-1.543
2025-04-07 21:04:54.236018+00:00,-1.547
2025-04-07 20:59:45.684353+00:00,-1.556
2025-04-07 20:54:37.042986+00:00,-1.569
2025-04-07 20:49:28.550555+00:00,-1.591
2025-04-07 20:44:19.872020+00:00,-1.602
2025-04-07 20:39:11.316176+00:00,-1.624
2025-04-07 20:34:02.738557+00:00,-1.619
2025-04-07 20:28:54.131789+00:00,-1.647
2025-04-07 20:23:45.575964+00:00,-1.672
2025-04-07 20:18:36.851987+00:00,-1.691
2025-04-07 20:13:28.191609+00:00,-1.71
2025-04-07 20:08:20.696514+00:00,-1.733
2025-04-07 20:03:13.091376+00:00,-1.755
2025-04-07 19:58:04.686171+00:00,-1.782
2025-04-07 19:52:56.048509+00:00,-1.801
2025-04-07 19:47:47.701370+00:00,-1.839
2025-04-07 19:42:39.236794+00:00,-1.864
2025-04-07 19:37:30.812170+00:00,-1.88
2025-04-07 19:32:22.106551+00:00,-1.911
2025-04-07 19:22:04.798173+00:00,-1.99
2025-04-07 19:16:56.222284+00:00,-2.032
2025-04-07 19:11:47.535959+00:00,-2.076
2025-04-07 19:06:39.052722+00:00,-2.109
2025-04-07 19:01:30.436670+00:00,-2.129
2025-04-07 18:56:21.807252+00:00,-2.167
2025-04-07 18:51:13.246778+00:00,-2.193
2025-04-07 18:46:04.798637+00:00,-2.224
2025-04-07 18:40:56.211080+00:00,-2.268
2025-04-07 18:35:47.731976+00:00,-2.311
2025-04-07 18:30:39.167477+00:00,-2.35
2025-04-07 18:25:30.734265+00:00,-2.388
2025-04-07 18:20:22.231706+00:00,-2.424
2025-04-07 18:15:14.618511+00:00,-2.464
2025-04-07 18:10:06.920797+00:00,-2.511
2025-04-07 17:59:51.034280+00:00,-2.597
2025-04-07 17:49:33.752546+00:00,-2.662
2025-04-07 17:44:25.140364+00:00,-2.7
2025-04-07 17:39:16.419290+00:00,-2.737
2025-04-07 17:34:07.782170+00:00,-2.78
2025-04-07 17:28:59.108750+00:00,-2.815
2025-04-07 17:23:43.930681+00:00,-2.851
2025-04-07 17:18:34.860436+00:00,-2.896
2025-04-07 17:13:26.300852+00:00,-2.936
2025-04-07 17:08:17.627846+00:00,-2.978
2025-04-07 17:03:09.074566+00:00,-2.997
2025-04-07 16:58:00.591802+00:00,-3.019
2025-04-07 16:52:51.931143+00:00,-3.043
2025-04-07 16:47:43.268046+00:00,-3.067
2025-04-07 16:42:34.672360+00:00,-3.088
2025-04-07 16:37:26.213527+00:00,-3.109
2025-04-07 16:32:17.751755+00:00,-3.114
2025-04-07 16:27:09.120160+00:00,-3.116
2025-04-07 16:22:00.438329+00:00,-3.115
2025-04-07 16:16:51.949831+00:00,-3.116
2025-04-07 16:11:43.384110+00:00,-3.112
2025-04-07 16:06:34.923182+00:00,-3.118
2025-04-07 16:01:26.458651+00:00,-3.111
2025-04-07 15:56:17.822080+00:00,-3.109
2025-04-07 15:51:09.330319+00:00,-3.108
2025-04-07 15:46:00.706579+00:00,-3.105
2025-04-07 15:40:52.264080+00:00,-3.102
2025-04-07 15:35:43.627279+00:00,-3.094
2025-04-07 15:30:34.985253+00:00,-3.092
2025-04-07 15:25:26.362818+00:00,-3.09
2025-04-07 15:20:17.767462+00:00,-3.082
2025-04-07 15:15:09.267339+00:00,-3.085
2025-04-07 15:10:00.603053+00:00,-3.075
2025-04-07 15:04:52.049805+00:00,-3.071
2025-04-07 14:59:43.460338+00:00,-3.059
2025-04-07 14:54:35.830354+00:00,-3.058
2025-04-07 14:49:27.171485+00:00,-3.048
2025-04-07 14:44:18.588200+00:00,-3.047
2025-04-07 14:39:10.021024+00:00,-3.031
2025-04-07 14:28:52.816096+00:00,-3.011
2025-04-07 14:23:44.151309+00:00,-3.001
2025-04-07 14:18:35.492450+00:00,-2.989
2025-04-07 14:08:18.243757+00:00,-2.963
2025-04-07 14:03:09.496385+00:00,-2.949
2025-04-07 13:58:00.894279+00:00,-2.931
2025-04-07 13:52:52.309583+00:00,-2.919
2025-04-07 13:47:43.515207+00:00,-2.893
2025-04-07 13:42:34.865889+00:00,-2.873
2025-04-07 13:37:27.230768+00:00,-2.851
2025-04-07 13:32:18.573671+00:00,-2.831
2025-04-07 13:27:09.979323+00:00,-2.806
2025-04-07 13:22:01.053985+00:00,-2.776
2025-04-07 13:16:52.151125+00:00,-2.751
2025-04-07 13:11:43.453468+00:00,-2.728
2025-04-07 13:06:34.810732+00:00,-2.701
2025-04-07 13:01:26.016193+00:00,-2.675
2025-04-07 12:56:17.308338+00:00,-2.641
2025-04-07 12:51:08.493620+00:00,-2.613
2025-04-07 12:45:59.649429+00:00,-2.578
2025-04-07 12:40:50.987210+00:00,-2.546
2025-04-07 12:35:42.459269+00:00,-2.515
2025-04-07 12:30:33.891737+00:00,-2.485
2025-04-07 12:25:26.360650+00:00,-2.451
2025-04-07 12:20:18.780898+00:00,-2.416
2025-04-07 12:15:10.061886+00:00,-2.382
2025-04-07 12:10:01.621298+00:00,-2.347
2025-04-07 12:04:53.149950+00:00,-2.31
2025-04-07 11:59:44.704174+00:00,-2.278
2025-04-07 11:54:35.766117+00:00,-2.246
2025-04-07 11:49:27.019808+00:00,-2.21
2025-04-07 11:44:18.222140+00:00,-2.171
2025-04-07 11:39:09.660427+00:00,-2.143
2025-04-07 11:34:00.923806+00:00,-2.104
2025-04-07 11:28:52.256043+00:00,-2.066
2025-04-07 11:23:43.679811+00:00,-2.024
2025-04-07 11:18:34.961222+00:00,-1.993
2025-04-07 11:13:26.366297+00:00,-1.959
2025-04-07 11:08:17.989609+00:00,-1.923
2025-04-07 11:03:09.423402+00:00,-1.898
2025-04-07 10:58:00.880760+00:00,-1.871
2025-04-07 10:52:52.283178+00:00,-1.842
2025-04-07 10:47:43.766003+00:00,-1.813
2025-04-07 10:42:35.231200+00:00,-1.782
2025-04-07 10:37:27.605811+00:00,-1.761
2025-04-07 10:32:20.123300+00:00,-1.737
2025-04-07 10:27:11.480328+00:00,-1.708
2025-04-07 10:22:03.052102+00:00,-1.684
2025-04-07 10:16:54.390887+00:00,-1.658
2025-04-07 10:11:45.779902+00:00,-1.637
2025-04-07 10:06:37.257657+00:00,-1.614
2025-04-07 10:01:28.741823+00:00,-1.595
2025-04-07 09:56:20.018750+00:00,-1.573
2025-04-07 09:51:11.348734+00:00,-1.561
2025-04-07 09:46:02.721703+00:00,-1.556
2025-04-07 09:40:53.978309+00:00,-1.534
2025-04-07 09:35:45.273324+00:00,-1.52
2025-04-07 09:30:36.666019+00:00,-1.511
2025-04-07 09:25:28.079862+00:00,-1.498
2025-04-07 09:20:19.554071+00:00,-1.491
2025-04-07 09:15:12.219532+00:00,-1.484
2025-04-07 09:10:03.685728+00:00,-1.46
2025-04-07 09:04:48.474362+00:00,-1.457
2025-04-07 08:59:40.383437+00:00,-1.465
2025-04-07 08:54:32.767501+00:00,-1.451
2025-04-07 08:49:24.151449+00:00,-1.443
2025-04-07 08:44:15.538600+00:00,-1.441
2025-04-07 08:39:06.948841+00:00,-1.45
2025-04-07 08:33:58.374859+00:00,-1.463
2025-04-07 08:28:49.856478+00:00,-1.478
2025-04-07 08:23:41.085297+00:00,-1.482
2025-04-07 08:18:32.437557+00:00,-1.47
2025-04-07 08:13:23.910254+00:00,-1.473
2025-04-07 08:08:15.255990+00:00,-1.483
2025-04-07 08:03:06.591612+00:00,-1.51
2025-04-07 07:57:58.079430+00:00,-1.528
2025-04-07 07:52:49.456023+00:00,-1.534
2025-04-07 07:47:41.004775+00:00,-1.539
2025-04-07 07:42:32.362767+00:00,-1.563
2025-04-07 07:37:23.829471+00:00,-1.591
2025-04-07 07:32:15.341328+00:00,-1.609
2025-04-07 07:27:06.621587+00:00,-1.63
2025-04-07 07:21:57.955127+00:00,-1.658
2025-04-07 07:16:49.518712+00:00,-1.691
2025-04-07 07:11:42.046010+00:00,-1.709
2025-04-07 07:06:33.489572+00:00,-1.73
2025-04-07 07:01:24.950222+00:00,-1.756
2025-04-07 06:56:16.389037+00:00,-1.786
2025-04-07 06:51:07.815743+00:00,-1.824
2025-04-07 06:45:59.362841+00:00,-1.852
2025-04-07 06:40:50.699691+00:00,-1.885
2025-04-07 06:30:33.481616+00:00,-1.961
2025-04-07 06:25:24.847030+00:00,-1.998
2025-04-07 06:20:16.026846+00:00,-2.03
2025-04-07 06:15:07.372146+00:00,-2.067
2025-04-07 06:09:58.787429+00:00,-2.108
2025-04-07 06:04:50.299447+00:00,-2.141
2025-04-07 05:59:41.817443+00:00,-2.177
2025-04-07 05:54:33.096463+00:00,-2.217
2025-04-07 05:49:24.549888+00:00,-2.263
2025-04-07 05:44:15.904845+00:00,-2.309
2025-04-07 05:39:07.217438+00:00,-2.35
2025-04-07 05:33:58.544235+00:00,-2.398
2025-04-07 05:28:49.798098+00:00,-2.435
2025-04-07 05:23:42.152510+00:00,-2.47
2025-04-07 05:18:33.519632+00:00,-2.51
2025-04-07 05:13:24.904104+00:00,-2.555
2025-04-07 05:08:16.336068+00:00,-2.594
2025-04-07 05:03:07.738138+00:00,-2.634
2025-04-07 04:57:59.326222+00:00,-2.675
2025-04-07 04:52:51.892999+00:00,-2.719
2025-04-07 04:47:43.092093+00:00,-2.754
2025-04-07 04:42:34.468482+00:00,-2.791
2025-04-07 04:37:25.869826+00:00,-2.829
2025-04-07 04:32:17.224379+00:00,-2.869
2025-04-07 04:27:08.691875+00:00,-2.898
2025-04-07 04:22:00.244463+00:00,-2.934
2025-04-07 04:16:51.565538+00:00,-2.967
2025-04-07 04:11:43.041152+00:00,-2.999
2025-04-07 04:06:34.576517+00:00,-3.027
2025-04-07 04:01:25.912070+00:00,-3.052
2025-04-07 03:56:17.370299+00:00,-3.073
2025-04-07 03:51:08.763797+00:00,-3.091
2025-04-07 03:46:00.057504+00:00,-3.104
2025-04-07 03:40:51.480530+00:00,-3.106
2025-04-07 03:35:42.931645+00:00,-3.106
2025-04-07 03:30:34.285524+00:00,-3.106
2025-04-07 03:25:25.645488+00:00,-3.104
2025-04-07 03:20:18.124025+00:00,-3.104
2025-04-07 03:15:09.413080+00:00,-3.101
2025-04-07 03:09:48.445217+00:00,-3.099
2025-04-07 03:04:33.748344+00:00,-3.096
2025-04-07 02:59:18.922574+00:00,-3.093
2025-04-07 02:54:04.119112+00:00,-3.09
2025-04-07 02:48:44.219056+00:00,-3.087
2025-04-07 02:43:23.380693+00:00,-3.083
2025-04-07 02:38:02.341077+00:00,-3.079
2025-04-07 02:32:41.491962+00:00,-3.074
2025-04-07 02:27:33.827293+00:00,-3.07
2025-04-07 02:22:26.445638+00:00,-3.065
2025-04-07 02:06:55.348516+00:00,-3.044
2025-04-07 02:01:40.664044+00:00,-3.038
2025-04-07 01:56:25.791214+00:00,-3.029
2025-04-07 01:51:11.146678+00:00,-3.022
2025-04-07 01:45:56.312529+00:00,-3.01
2025-04-07 01:40:41.570099+00:00,-2.999
2025-04-07 01:35:34.144207+00:00,-2.988
2025-04-07 01:25:16.858006+00:00,-2.964
2025-04-07 01:20:08.276043+00:00,-2.949
2025-04-07 01:14:59.659801+00:00,-2.932
2025-04-07 01:09:51.012473+00:00,-2.914
2025-04-07 01:04:42.307910+00:00,-2.899
2025-04-07 00:59:33.611888+00:00,-2.881
2025-04-07 00:54:25.054976+00:00,-2.861
2025-04-07 00:49:16.432134+00:00,-2.841
2025-04-07 00:38:52.192305+00:00,-2.796
2025-04-07 00:33:43.553979+00:00,-2.771
2025-04-07 00:28:36.136279+00:00,-2.748
2025-04-07 00:23:27.619553+00:00,-2.72
2025-04-07 00:18:19.104975+00:00,-2.698
2025-04-07 00:13:10.557699+00:00,-2.67
2025-04-07 00:08:01.919061+00:00,-2.639
2025-04-07 00:02:53.362186+00:00,-2.612
2025-04-06 23:57:44.690644+00:00,-2.581
2025-04-06 23:52:36.188458+00:00,-2.552
2025-04-06 23:42:19.177183+00:00,-2.498
2025-04-06 23:37:10.371479+00:00,-2.469
2025-04-06 23:32:01.704140+00:00,-2.437
2025-04-06 23:26:53.082136+00:00,-2.401
2025-04-06 23:21:44.554304+00:00,-2.368
2025-04-06 23:16:36.139698+00:00,-2.336
2025-04-06 23:06:19.075188+00:00,-2.276
2025-04-06 23:01:10.568643+00:00,-2.245
2025-04-06 22:56:02.084910+00:00,-2.211
2025-04-06 22:50:53.521753+00:00,-2.178
2025-04-06 22:45:45.018796+00:00,-2.15
2025-04-06 22:40:36.355801+00:00,-2.119
2025-04-06 22:35:27.771640+00:00,-2.076
2025-04-06 22:30:19.347849+00:00,-2.048
2025-04-06 22:25:10.747475+00:00,-2.033
2025-04-06 22:20:02.108715+00:00,-2.002
2025-04-06 22:14:53.551830+00:00,-1.971
2025-04-06 22:09:45.078509+00:00,-1.943
2025-04-06 22:04:36.574731+00:00,-1.917
2025-04-06 21:59:28.006027+00:00,-1.887
2025-04-06 21:54:19.381189+00:00,-1.867
2025-04-06 21:49:10.798401+00:00,-1.849
2025-04-06 21:38:53.768012+00:00,-1.8
2025-04-06 21:33:45.110481+00:00,-1.775
2025-04-06 21:28:36.613050+00:00,-1.759
2025-04-06 21:23:28.028512+00:00,-1.741
2025-04-06 21:18:19.416481+00:00,-1.72
2025-04-06 21:13:10.790777+00:00,-1.706
2025-04-06 21:08:02.160782+00:00,-1.685
2025-04-06 21:02:53.658644+00:00,-1.667
2025-04-06 20:52:36.550959+00:00,-1.648
2025-04-06 20:47:27.988976+00:00,-1.639
2025-04-06 20:42:19.403873+00:00,-1.629
2025-04-06 20:37:10.775940+00:00,-1.613
2025-04-06 20:32:02.346042+00:00,-1.609
2025-04-06 20:26:53.673813+00:00,-1.601
2025-04-06 20:21:45.115072+00:00,-1.598
2025-04-06 20:16:36.594747+00:00,-1.599
2025-04-06 20:11:27.789942+00:00,-1.596
2025-04-06 20:06:20.276914+00:00,-1.596
2025-04-06 20:01:11.725288+00:00,-1.596
2025-04-06 19:56:03.063166+00:00,-1.603
2025-04-06 19:50:54.391723+00:00,-1.621
2025-04-06 19:45:45.758194+00:00,-1.628
2025-04-06 19:40:37.133418+00:00,-1.639
2025-04-06 19:35:28.587126+00:00,-1.64
2025-04-06 19:30:19.986103+00:00,-1.651
2025-04-06 19:25:11.506908+00:00,-1.673
2025-04-06 19:14:54.158666+00:00,-1.703
2025-04-06 19:09:45.568863+00:00,-1.719
2025-04-06 19:04:37.031463+00:00,-1.754
2025-04-06 18:59:29.440642+00:00,-1.786
2025-04-06 18:54:14.623576+00:00,-1.812
2025-04-06 18:49:00.026057+00:00,-1.828
2025-04-06 18:43:45.333197+00:00,-1.858
2025-04-06 18:38:30.539646+00:00,-1.88
2025-04-06 18:33:15.699300+00:00,-1.903
2025-04-06 18:28:08.059523+00:00,-1.929
2025-04-06 18:17:51.065795+00:00,-1.994
2025-04-06 18:07:33.935214+00:00,-2.068
2025-04-06 18:02:25.418604+00:00,-2.107
2025-04-06 17:57:16.967137+00:00,-2.135
2025-04-06 17:52:08.459539+00:00,-2.169
2025-04-06 17:46:59.893358+00:00,-2.206
2025-04-06 17:41:51.351898+00:00,-2.241
